GeneName	RMS.FPNormalsStatus	RMS.FNNormalsStatus	EWSNormalsStatus	ASPSNormalsStatus	DSRCTNormalsStatus	HBLNormalsStatus	MLNormalsStatus	NB.MYCN.NANormalsStatus	NB.MYCN.ANormalsStatus	NB.UnknownNormalsStatus	OSNormalsStatus	SSNormalsStatus	TeratomaNormalsStatus	UDSNormalsStatus	YSTNormalsStatus	WTNormalsStatus	CCSKNormalsStatus	RowSum
SOX12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF518A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF354C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF518B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF354B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEUROG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSRNP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZHX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GATA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARID3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFPM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATOH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSHZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRXL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHLHA15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHLHE22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HKR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFX7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEUROG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CREB3L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSHZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBPL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SATB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIGLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLIG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU6F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THAP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU3F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD4L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB7C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMRTC1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PURA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR2F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU3F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNAI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYBL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGFX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RXRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF75D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYT1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF286A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZKSCAN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP69B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASCL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MESP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZC3H6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HES4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCXA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BSX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF33A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZKSCAN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF724P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZKSCAN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSC22D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESRRG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZKSCAN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF33B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF512B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU3F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARID5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF252P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF705A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF585A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZGPAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZSCAN5B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF780A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEAD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF876P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFDP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZXDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZKSCAN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZXDB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF280B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF658B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
